Date,Product,Category,Price,Quantity,Rating,Revenue
2018-10-03,mascara,comestic,10,18,3,180
2018-10-03,lipstick,comestic,15,35,5,525
2018-10-03,mascara,comestic,10,42,5,420
2018-10-03,mascara,comestic,10,25,5,250
2018-10-03,eye liner,comestic,12,15,10,180
2018-10-03,oven,electronics,600,16,9,9600
2018-10-03,fragrance,comestic,50,22,10,1100
2018-10-04,eye liner,comestic,12,25,7,300
2018-10-04,fridge,electronics,1200,47,8,56400
2018-10-04,laptop,electronics,1000,17,6,17000
2018-10-04,suncream,comestic,20,29,10,580
2018-10-04,smartphone,electronics,500,26,6,13000
2018-10-04,fragrance,comestic,50,17,3,850
2018-10-04,face cleanser,comestic,25,37,9,925
2018-10-04,lipstick,comestic,15,43,1,645
2018-10-04,oven,electronics,600,14,4,8400
2018-10-04,fridge,electronics,1200,50,10,60000
2018-10-05,air conditioner,electronics,800,30,10,24000
2018-10-05,laptop,electronics,1000,31,6,31000
2018-10-05,suncream,comestic,20,32,4,640
2018-10-05,fridge,electronics,1200,21,2,25200
2018-10-05,mascara,comestic,10,5,6,50
2018-10-05,laptop,electronics,1000,39,6,39000
2018-10-05,air conditioner,electronics,800,2,8,1600
2018-10-05,suncream,comestic,20,42,4,840
2018-10-05,laptop,electronics,1000,15,9,15000
2018-10-05,fragrance,comestic,50,13,5,650
2018-10-06,fragrance,comestic,50,40,9,2000
2018-10-06,lipstick,comestic,15,34,6,510
2018-10-06,eye liner,comestic,12,44,10,528
2018-10-06,lipstick,comestic,15,34,2,510
2018-10-06,face cleanser,comestic,25,38,6,950
2018-10-06,smartphone,electronics,500,35,7,17500
2018-10-06,eye liner,comestic,12,18,6,216
2018-10-06,smartphone,electronics,500,1,10,500
2018-10-06,eye liner,comestic,12,50,1,600
2018-10-06,smartphone,electronics,500,15,2,7500
2018-10-07,oven,electronics,600,13,3,7800
2018-10-07,oven,electronics,600,24,2,14400
2018-10-07,eye liner,comestic,12,32,6,384
2018-10-07,fragrance,comestic,50,37,9,1850
2018-10-07,mascara,comestic,10,1,3,10
2018-10-07,lipstick,comestic,15,48,1,720
2018-10-07,oven,electronics,600,22,2,13200
2018-10-07,suncream,comestic,20,23,10,460
2018-10-07,microwave,electronics,300,12,5,3600
2018-10-07,fridge,electronics,1200,18,4,21600
2018-10-08,laptop,electronics,1000,40,2,40000
2018-10-08,suncream,comestic,20,45,3,900
2018-10-08,eye liner,comestic,12,36,9,432
2018-10-08,eye liner,comestic,12,23,6,276
2018-10-08,eye liner,comestic,12,25,3,300
2018-10-08,air conditioner,electronics,800,9,5,7200
2018-10-08,face cleanser,comestic,25,7,7,175
2018-10-08,microwave,electronics,300,22,6,6600
2018-10-08,suncream,comestic,20,43,10,860
2018-10-08,microwave,electronics,300,9,1,2700
2018-10-09,lipstick,comestic,15,27,9,405
2018-10-09,lipstick,comestic,15,10,9,150
2018-10-09,suncream,comestic,20,49,1,980
2018-10-09,lipstick,comestic,15,12,6,180
2018-10-09,laptop,electronics,1000,26,9,26000
2018-10-09,lipstick,comestic,15,18,2,270
2018-10-09,face cleanser,comestic,25,26,10,650
2018-10-09,microwave,electronics,300,23,9,6900
2018-10-09,fridge,electronics,1200,46,2,55200
2018-10-09,mascara,comestic,10,17,2,170
2018-10-10,smartphone,electronics,500,28,5,14000
2018-10-10,eye liner,comestic,12,12,6,144
2018-10-10,laptop,electronics,1000,27,8,27000
2018-10-10,laptop,electronics,1000,28,6,28000
2018-10-10,fragrance,comestic,50,4,3,200
2018-10-10,lipstick,comestic,15,42,5,630
2018-10-10,oven,electronics,600,49,3,29400
2018-10-10,microwave,electronics,300,27,1,8100
2018-10-10,eye liner,comestic,12,9,3,108
2018-10-10,face cleanser,comestic,25,11,1,275
2018-10-11,eye liner,comestic,12,50,3,600
2018-10-11,oven,electronics,600,32,4,19200
2018-10-11,oven,electronics,600,2,3,1200
2018-10-11,fragrance,comestic,50,39,9,1950
2018-10-11,mascara,comestic,10,27,8,270
2018-10-11,mascara,comestic,10,25,2,250
2018-10-11,laptop,electronics,1000,45,7,45000
2018-10-11,smartphone,electronics,500,42,4,21000
2018-10-11,eye liner,comestic,12,15,3,180
2018-10-11,suncream,comestic,20,29,6,580
2018-10-12,eye liner,comestic,12,1,9,12
2018-10-12,oven,electronics,600,13,4,7800
2018-10-12,oven,electronics,600,18,3,10800
2018-10-12,lipstick,comestic,15,1,7,15
2018-10-12,suncream,comestic,20,26,3,520
2018-10-12,smartphone,electronics,500,1,3,500
2018-10-12,fragrance,comestic,50,7,8,350
2018-10-12,face cleanser,comestic,25,12,1,300
2018-10-12,oven,electronics,600,1,2,600
2018-10-12,face cleanser,comestic,25,30,8,750
2018-10-13,face cleanser,comestic,25,6,2,150
2018-10-13,smartphone,electronics,500,5,3,2500
2018-10-13,face cleanser,comestic,25,9,3,225
2018-10-13,face cleanser,comestic,25,24,1,600
2018-10-13,lipstick,comestic,15,41,7,615
2018-10-13,face cleanser,comestic,25,20,10,500
2018-10-13,microwave,electronics,300,26,4,7800
2018-10-13,air conditioner,electronics,800,1,2,800
2018-10-13,eye liner,comestic,12,46,2,552
2018-10-13,fragrance,comestic,50,44,10,2200
2018-10-14,lipstick,comestic,15,46,6,690
2018-10-14,lipstick,comestic,15,42,1,630
2018-10-14,suncream,comestic,20,39,1,780
2018-10-14,fridge,electronics,1200,34,4,40800
2018-10-14,eye liner,comestic,12,6,3,72
2018-10-14,smartphone,electronics,500,26,2,13000
2018-10-14,mascara,comestic,10,40,10,400
2018-10-14,lipstick,comestic,15,16,10,240
2018-10-14,laptop,electronics,1000,33,3,33000
2018-10-14,air conditioner,electronics,800,41,5,32800
2018-10-15,laptop,electronics,1000,16,7,16000
2018-10-15,air conditioner,electronics,800,37,10,29600
2018-10-15,eye liner,comestic,12,31,9,372
2018-10-15,oven,electronics,600,11,4,6600
2018-10-15,fragrance,comestic,50,19,5,950
2018-10-15,lipstick,comestic,15,42,1,630
2018-10-15,mascara,comestic,10,26,8,260
2018-10-15,air conditioner,electronics,800,23,4,18400
2018-10-15,lipstick,comestic,15,29,10,435
2018-10-15,oven,electronics,600,43,7,25800
2018-10-16,microwave,electronics,300,9,6,2700
2018-10-16,lipstick,comestic,15,3,9,45
2018-10-16,eye liner,comestic,12,38,10,456
2018-10-16,suncream,comestic,20,12,3,240
2018-10-16,air conditioner,electronics,800,30,3,24000
2018-10-16,fragrance,comestic,50,7,3,350
2018-10-16,smartphone,electronics,500,8,2,4000
2018-10-16,mascara,comestic,10,13,10,130
2018-10-16,face cleanser,comestic,25,30,7,750
2018-10-16,microwave,electronics,300,12,8,3600
2018-10-17,air conditioner,electronics,800,47,6,37600
2018-10-17,face cleanser,comestic,25,10,6,250
2018-10-17,lipstick,comestic,15,29,9,435
2018-10-17,face cleanser,comestic,25,36,7,900
2018-10-17,fragrance,comestic,50,6,2,300
2018-10-17,oven,electronics,600,3,7,1800
2018-10-17,oven,electronics,600,34,9,20400
2018-10-17,face cleanser,comestic,25,2,1,50
2018-10-17,air conditioner,electronics,800,47,10,37600
2018-10-17,air conditioner,electronics,800,21,6,16800
2018-10-18,suncream,comestic,20,12,7,240
2018-10-18,oven,electronics,600,27,10,16200
2018-10-18,smartphone,electronics,500,23,9,11500
2018-10-18,face cleanser,comestic,25,7,2,175
2018-10-18,face cleanser,comestic,25,35,6,875
2018-10-18,smartphone,electronics,500,42,9,21000
2018-10-18,oven,electronics,600,35,9,21000
2018-10-18,mascara,comestic,10,46,4,460
2018-10-18,eye liner,comestic,12,28,3,336
2018-10-18,face cleanser,comestic,25,47,10,1175
2018-10-19,face cleanser,comestic,25,33,9,825
2018-10-19,face cleanser,comestic,25,43,1,1075
2018-10-19,eye liner,comestic,12,39,1,468
2018-10-19,fragrance,comestic,50,15,2,750
2018-10-19,fridge,electronics,1200,12,4,14400
2018-10-19,oven,electronics,600,11,4,6600
2018-10-19,face cleanser,comestic,25,3,10,75
2018-10-19,eye liner,comestic,12,37,10,444
2018-10-19,lipstick,comestic,15,35,8,525
2018-10-19,suncream,comestic,20,16,7,320
2018-10-20,laptop,electronics,1000,13,5,13000
2018-10-20,suncream,comestic,20,44,3,880
2018-10-20,oven,electronics,600,49,1,29400
2018-10-20,oven,electronics,600,41,1,24600
2018-10-20,laptop,electronics,1000,3,6,3000
2018-10-20,air conditioner,electronics,800,25,10,20000
2018-10-20,face cleanser,comestic,25,21,9,525
2018-10-20,face cleanser,comestic,25,33,8,825
2018-10-20,mascara,comestic,10,11,7,110
2018-10-20,lipstick,comestic,15,17,7,255
2018-10-21,oven,electronics,600,6,2,3600
2018-10-21,fridge,electronics,1200,15,7,18000
2018-10-21,oven,electronics,600,48,10,28800
2018-10-21,fridge,electronics,1200,50,4,60000
2018-10-21,suncream,comestic,20,42,1,840
2018-10-21,fragrance,comestic,50,48,8,2400
2018-10-21,fragrance,comestic,50,44,9,2200
2018-10-21,eye liner,comestic,12,16,5,192
2018-10-21,oven,electronics,600,47,5,28200
2018-10-21,face cleanser,comestic,25,46,6,1150
2018-10-22,fragrance,comestic,50,25,2,1250
2018-10-22,air conditioner,electronics,800,38,10,30400
2018-10-22,air conditioner,electronics,800,44,7,35200
2018-10-22,smartphone,electronics,500,46,10,23000
2018-10-22,fridge,electronics,1200,35,8,42000
2018-10-22,microwave,electronics,300,44,1,13200
2018-10-22,lipstick,comestic,15,32,7,480
2018-10-22,oven,electronics,600,23,3,13800
2018-10-22,microwave,electronics,300,1,9,300
2018-10-22,air conditioner,electronics,800,47,10,37600
2018-10-23,face cleanser,comestic,25,35,10,875
2018-10-23,suncream,comestic,20,13,6,260
2018-10-23,fragrance,comestic,50,38,7,1900
2018-10-23,face cleanser,comestic,25,23,9,575
2018-10-23,suncream,comestic,20,25,6,500
2018-10-23,eye liner,comestic,12,12,10,144
2018-10-23,air conditioner,electronics,800,36,5,28800
2018-10-23,face cleanser,comestic,25,38,9,950
2018-10-23,smartphone,electronics,500,19,9,9500
2018-10-23,face cleanser,comestic,25,22,10,550
2018-10-24,fridge,electronics,1200,16,9,19200
2018-10-24,oven,electronics,600,15,8,9000
2018-10-24,laptop,electronics,1000,50,2,50000
2018-10-24,microwave,electronics,300,15,1,4500
2018-10-24,oven,electronics,600,24,10,14400
2018-10-24,oven,electronics,600,27,2,16200
2018-10-24,air conditioner,electronics,800,28,8,22400
2018-10-24,microwave,electronics,300,8,2,2400
2018-10-24,laptop,electronics,1000,41,10,41000
2018-10-24,suncream,comestic,20,46,4,920
2018-10-25,fridge,electronics,1200,30,7,36000
2018-10-25,fridge,electronics,1200,32,9,38400
2018-10-25,air conditioner,electronics,800,18,9,14400
2018-10-25,smartphone,electronics,500,11,1,5500
2018-10-25,suncream,comestic,20,31,6,620
2018-10-25,mascara,comestic,10,34,7,340
2018-10-25,eye liner,comestic,12,7,10,84
2018-10-25,microwave,electronics,300,38,7,11400
2018-10-25,mascara,comestic,10,47,9,470
2018-10-25,suncream,comestic,20,48,4,960
2018-10-26,microwave,electronics,300,50,8,15000
2018-10-26,laptop,electronics,1000,49,3,49000
2018-10-26,eye liner,comestic,12,42,7,504
2018-10-26,lipstick,comestic,15,3,6,45
2018-10-26,smartphone,electronics,500,19,3,9500
2018-10-26,suncream,comestic,20,47,8,940
2018-10-26,oven,electronics,600,16,8,9600
2018-10-26,suncream,comestic,20,41,7,820
2018-10-26,face cleanser,comestic,25,50,4,1250
2018-10-26,air conditioner,electronics,800,35,3,28000
2018-10-27,oven,electronics,600,41,9,24600
2018-10-27,face cleanser,comestic,25,50,7,1250
2018-10-27,eye liner,comestic,12,3,4,36
2018-10-27,face cleanser,comestic,25,4,8,100
2018-10-27,lipstick,comestic,15,22,7,330
2018-10-27,microwave,electronics,300,42,7,12600
2018-10-27,oven,electronics,600,38,7,22800
2018-10-27,air conditioner,electronics,800,10,6,8000
2018-10-27,air conditioner,electronics,800,21,9,16800
2018-10-27,fridge,electronics,1200,13,2,15600
2018-10-28,suncream,comestic,20,1,8,20
2018-10-28,mascara,comestic,10,3,2,30
2018-10-28,air conditioner,electronics,800,46,8,36800
2018-10-28,eye liner,comestic,12,25,5,300
2018-10-28,fragrance,comestic,50,40,8,2000
2018-10-28,laptop,electronics,1000,10,2,10000
2018-10-28,laptop,electronics,1000,1,7,1000
2018-10-28,fragrance,comestic,50,4,7,200
2018-10-28,suncream,comestic,20,41,8,820
2018-10-28,microwave,electronics,300,26,8,7800
2018-10-29,fragrance,comestic,50,32,9,1600
2018-10-29,mascara,comestic,10,32,10,320
2018-10-29,laptop,electronics,1000,28,3,28000
2018-10-29,fridge,electronics,1200,3,1,3600
2018-10-29,fridge,electronics,1200,38,9,45600
2018-10-29,oven,electronics,600,13,9,7800
2018-10-29,eye liner,comestic,12,37,8,444
2018-10-29,fragrance,comestic,50,10,5,500
2018-10-29,air conditioner,electronics,800,43,2,34400
2018-10-29,smartphone,electronics,500,38,9,19000
2018-10-30,face cleanser,comestic,25,30,7,750
2018-10-30,smartphone,electronics,500,31,4,15500
2018-10-30,microwave,electronics,300,26,6,7800
2018-10-30,suncream,comestic,20,2,9,40
2018-10-30,face cleanser,comestic,25,31,1,775
2018-10-30,smartphone,electronics,500,10,7,5000
2018-10-30,oven,electronics,600,26,8,15600
2018-10-30,smartphone,electronics,500,9,5,4500
2018-10-30,suncream,comestic,20,30,1,600
2018-10-30,fragrance,comestic,50,19,9,950
2018-10-31,laptop,electronics,1000,9,6,9000
2018-10-31,microwave,electronics,300,41,3,12300
2018-10-31,lipstick,comestic,15,33,10,495
2018-10-31,air conditioner,electronics,800,6,9,4800
2018-10-31,face cleanser,comestic,25,20,8,500
2018-10-31,suncream,comestic,20,50,8,1000
2018-10-31,smartphone,electronics,500,39,4,19500
2018-10-31,air conditioner,electronics,800,10,7,8000
2018-10-31,eye liner,comestic,12,45,9,540
2018-10-31,fragrance,comestic,50,15,10,750
2018-11-01,microwave,electronics,300,20,6,6000
2018-11-01,fridge,electronics,1200,22,4,26400
2018-11-01,lipstick,comestic,15,15,1,225
2018-11-01,fragrance,comestic,50,4,6,200
2018-11-01,oven,electronics,600,45,9,27000
2018-11-01,suncream,comestic,20,18,5,360
2018-11-01,fridge,electronics,1200,39,3,46800
2018-11-01,mascara,comestic,10,31,2,310
2018-11-01,air conditioner,electronics,800,7,10,5600
2018-11-01,eye liner,comestic,12,3,3,36
2018-11-02,microwave,electronics,300,2,8,600
2018-11-02,laptop,electronics,1000,5,5,5000
2018-11-02,mascara,comestic,10,1,9,10
2018-11-02,laptop,electronics,1000,26,6,26000
2018-11-02,face cleanser,comestic,25,4,4,100
2018-11-02,smartphone,electronics,500,42,1,21000
2018-11-02,eye liner,comestic,12,10,6,120
2018-11-02,fragrance,comestic,50,2,5,100
2018-11-02,air conditioner,electronics,800,21,4,16800
2018-11-02,lipstick,comestic,15,42,6,630
2018-11-03,laptop,electronics,1000,32,9,32000
2018-11-03,fridge,electronics,1200,27,4,32400
2018-11-03,eye liner,comestic,12,27,9,324
2018-11-03,lipstick,comestic,15,19,5,285
2018-11-03,eye liner,comestic,12,32,5,384
2018-11-03,face cleanser,comestic,25,12,5,300
2018-11-03,eye liner,comestic,12,34,9,408
2018-11-03,face cleanser,comestic,25,36,6,900
2018-11-03,mascara,comestic,10,34,9,340
2018-11-03,mascara,comestic,10,8,1,80
2018-11-04,eye liner,comestic,12,17,8,204
2018-11-04,eye liner,comestic,12,32,6,384
2018-11-04,face cleanser,comestic,25,36,5,900
2018-11-04,suncream,comestic,20,36,8,720
2018-11-04,oven,electronics,600,27,7,16200
2018-11-04,microwave,electronics,300,49,9,14700
2018-11-04,eye liner,comestic,12,19,6,228
2018-11-04,lipstick,comestic,15,24,9,360
2018-11-04,eye liner,comestic,12,2,4,24
2018-11-04,air conditioner,electronics,800,21,6,16800
2018-11-05,laptop,electronics,1000,21,10,21000
2018-11-05,suncream,comestic,20,4,6,80
2018-11-05,laptop,electronics,1000,31,4,31000
2018-11-05,lipstick,comestic,15,22,4,330
2018-11-05,microwave,electronics,300,3,2,900
2018-11-05,laptop,electronics,1000,24,7,24000
2018-11-05,mascara,comestic,10,11,3,110
2018-11-05,laptop,electronics,1000,19,9,19000
2018-11-05,suncream,comestic,20,3,4,60
2018-11-05,eye liner,comestic,12,26,7,312
2018-11-06,face cleanser,comestic,25,22,8,550
2018-11-06,lipstick,comestic,15,37,3,555
2018-11-06,mascara,comestic,10,17,4,170
2018-11-06,suncream,comestic,20,14,9,280
2018-11-06,microwave,electronics,300,27,10,8100
2018-11-06,lipstick,comestic,15,49,4,735
2018-11-06,laptop,electronics,1000,8,5,8000
2018-11-06,lipstick,comestic,15,26,3,390
2018-11-06,lipstick,comestic,15,27,6,405
2018-11-06,suncream,comestic,20,40,5,800
2018-11-07,oven,electronics,600,23,9,13800
2018-11-07,fridge,electronics,1200,16,2,19200
2018-11-07,microwave,electronics,300,49,5,14700
2018-11-07,face cleanser,comestic,25,12,7,300
2018-11-07,fragrance,comestic,50,25,9,1250
2018-11-07,fridge,electronics,1200,7,10,8400
2018-11-07,fragrance,comestic,50,10,9,500
2018-11-07,air conditioner,electronics,800,45,4,36000
2018-11-07,fridge,electronics,1200,16,3,19200
2018-11-07,laptop,electronics,1000,8,10,8000
2018-11-08,fridge,electronics,1200,49,10,58800
2018-11-08,lipstick,comestic,15,32,2,480
2018-11-08,smartphone,electronics,500,34,8,17000
2018-11-08,air conditioner,electronics,800,47,2,37600
2018-11-08,eye liner,comestic,12,40,6,480
2018-11-08,suncream,comestic,20,6,10,120
2018-11-08,lipstick,comestic,15,1,10,15
2018-11-08,suncream,comestic,20,5,2,100
2018-11-08,oven,electronics,600,25,5,15000
2018-11-08,air conditioner,electronics,800,39,2,31200
2018-11-09,suncream,comestic,20,20,9,400
2018-11-09,laptop,electronics,1000,40,2,40000
2018-11-09,mascara,comestic,10,46,8,460
2018-11-09,laptop,electronics,1000,49,4,49000
2018-11-09,laptop,electronics,1000,22,8,22000
2018-11-09,mascara,comestic,10,19,6,190
2018-11-09,smartphone,electronics,500,5,3,2500
2018-11-09,air conditioner,electronics,800,4,9,3200
2018-11-09,smartphone,electronics,500,38,1,19000
2018-11-09,mascara,comestic,10,21,7,210
2018-11-10,eye liner,comestic,12,14,1,168
2018-11-10,fragrance,comestic,50,39,10,1950
2018-11-10,fragrance,comestic,50,3,1,150
2018-11-10,suncream,comestic,20,27,8,540
2018-11-10,lipstick,comestic,15,44,10,660
2018-11-10,eye liner,comestic,12,21,4,252
2018-11-10,fragrance,comestic,50,12,9,600
2018-11-10,mascara,comestic,10,20,10,200
2018-11-10,fragrance,comestic,50,11,5,550
2018-11-10,fridge,electronics,1200,1,3,1200
2018-11-11,laptop,electronics,1000,19,3,19000
2018-11-11,laptop,electronics,1000,37,3,37000
2018-11-11,smartphone,electronics,500,33,10,16500
2018-11-11,oven,electronics,600,17,9,10200
2018-11-11,fragrance,comestic,50,36,4,1800
2018-11-11,oven,electronics,600,5,6,3000
2018-11-11,fragrance,comestic,50,34,5,1700
2018-11-11,face cleanser,comestic,25,39,1,975
2018-11-11,microwave,electronics,300,19,10,5700
2018-11-11,microwave,electronics,300,10,5,3000
2018-11-12,lipstick,comestic,15,19,5,285
2018-11-12,fragrance,comestic,50,1,5,50
2018-11-12,microwave,electronics,300,46,5,13800
2018-11-12,air conditioner,electronics,800,36,1,28800
2018-11-12,smartphone,electronics,500,13,1,6500
2018-11-12,fragrance,comestic,50,8,1,400
2018-11-12,fridge,electronics,1200,4,6,4800
2018-11-12,laptop,electronics,1000,44,6,44000
2018-11-12,fragrance,comestic,50,19,2,950
2018-11-12,fridge,electronics,1200,1,5,1200
2018-11-13,microwave,electronics,300,28,10,8400
2018-11-13,fragrance,comestic,50,45,1,2250
2018-11-13,mascara,comestic,10,45,4,450
2018-11-13,air conditioner,electronics,800,3,1,2400
2018-11-13,mascara,comestic,10,29,3,290
2018-11-13,smartphone,electronics,500,26,5,13000
2018-11-13,laptop,electronics,1000,32,3,32000
2018-11-13,lipstick,comestic,15,33,9,495
2018-11-13,suncream,comestic,20,13,4,260
